timestamp,symbol,open,high,low,close,volume
2024-01-05 12:00:00+00:00,BTC,48187.83,48684.4,48130.55,48431.4,301.3054
2024-01-05 13:00:00+00:00,BTC,48431.4,48769.59,47785.88,47932.05,447.4693
2024-01-05 14:00:00+00:00,BTC,47932.05,48386.0,47538.65,48057.15,566.0343
2024-01-05 15:00:00+00:00,BTC,48057.15,48429.24,47827.47,48125.75,517.4504
2024-01-05 16:00:00+00:00,BTC,48125.75,48231.46,47704.59,47954.49,826.6766
2024-01-05 17:00:00+00:00,BTC,47954.49,48050.07,47417.69,47540.22,645.2164
2024-01-05 18:00:00+00:00,BTC,47540.22,47777.82,47039.42,47560.8,576.3645
2024-01-05 19:00:00+00:00,BTC,47560.8,47829.63,47095.75,47409.94,665.6531
2024-01-05 20:00:00+00:00,BTC,47409.94,47603.6,47083.04,47476.17,653.3477
2024-01-05 21:00:00+00:00,BTC,47476.17,47725.84,47312.13,47482.4,507.239
2024-01-05 22:00:00+00:00,BTC,47482.4,48358.61,47024.68,47940.94,441.6073
2024-01-05 23:00:00+00:00,BTC,47940.94,48164.85,47635.76,47872.14,707.1314
2024-01-06 00:00:00+00:00,BTC,47872.14,47984.18,47333.73,47579.06,385.4959
2024-01-06 01:00:00+00:00,BTC,47579.06,47631.41,47444.97,47630.26,487.5099
2024-01-06 02:00:00+00:00,BTC,47630.26,48055.31,47381.89,47693.17,333.5362
2024-01-06 03:00:00+00:00,BTC,47693.17,48151.66,47628.6,48083.71,645.9322
2024-01-06 04:00:00+00:00,BTC,48083.71,48730.45,47845.06,48325.24,769.6925
2024-01-06 05:00:00+00:00,BTC,48325.24,48780.0,47979.21,48428.83,360.3826
2024-01-06 06:00:00+00:00,BTC,48428.83,49130.57,48278.11,48855.9,473.7751
2024-01-06 07:00:00+00:00,BTC,48855.9,49023.85,47936.97,48508.67,422.6672
2024-01-06 08:00:00+00:00,BTC,48508.67,48745.09,47797.86,48322.83,728.4888
2024-01-06 09:00:00+00:00,BTC,48322.83,48625.28,47857.09,48054.92,821.0205
2024-01-06 10:00:00+00:00,BTC,48054.92,48456.16,47690.57,47942.66,422.811
2024-01-06 11:00:00+00:00,BTC,47942.66,48257.23,47198.75,47548.28,169.4735
2024-01-06 12:00:00+00:00,BTC,47548.28,47780.52,47118.15,47729.83,748.5129
2024-01-06 13:00:00+00:00,BTC,47729.83,47741.77,47619.45,47666.23,507.9542
2024-01-06 14:00:00+00:00,BTC,47666.23,47877.21,46588.86,47247.43,508.6407
2024-01-06 15:00:00+00:00,BTC,47247.43,47342.46,46886.43,46960.41,700.5796
2024-01-06 16:00:00+00:00,BTC,46960.41,47240.04,46806.78,47048.83,440.188
2024-01-06 17:00:00+00:00,BTC,47048.83,47433.23,47043.13,47286.02,401.0201
2024-01-06 18:00:00+00:00,BTC,47286.02,47876.72,47178.6,47855.93,441.47
2024-01-06 19:00:00+00:00,BTC,47855.93,49300.92,47652.39,48699.96,593.3523
2024-01-06 20:00:00+00:00,BTC,48699.96,49190.1,48590.02,48821.2,680.1046
2024-01-06 21:00:00+00:00,BTC,48821.2,48984.76,48428.61,48532.2,885.5526
2024-01-06 22:00:00+00:00,BTC,48532.2,48725.95,47838.72,47915.32,575.8202
2024-01-06 23:00:00+00:00,BTC,47915.32,48666.29,47685.21,47992.34,475.3204
2024-01-07 00:00:00+00:00,BTC,47992.34,48414.63,47495.68,47758.82,681.8263
2024-01-07 01:00:00+00:00,BTC,47758.82,47907.81,47109.44,47639.95,355.9064
2024-01-07 02:00:00+00:00,BTC,47639.95,48427.7,47328.77,47465.31,821.7153
2024-01-07 03:00:00+00:00,BTC,47465.31,47645.61,47357.93,47425.23,538.3937
2024-01-07 04:00:00+00:00,BTC,47425.23,47985.95,47299.25,47729.53,461.539
2024-01-07 05:00:00+00:00,BTC,47729.53,48417.92,47709.48,47774.53,356.3093
2024-01-07 06:00:00+00:00,BTC,47774.53,47994.26,47590.39,47729.07,622.6827
2024-01-07 07:00:00+00:00,BTC,47729.07,47735.25,47342.25,47433.41,453.2266
2024-01-07 08:00:00+00:00,BTC,47433.41,47576.75,46584.36,46959.18,483.7699
2024-01-07 09:00:00+00:00,BTC,46959.18,47041.22,46608.67,46822.36,278.5758
2024-01-07 10:00:00+00:00,BTC,46822.36,47042.24,46770.57,46807.25,429.435
2024-01-07 11:00:00+00:00,BTC,46807.25,47391.34,46676.15,47306.41,409.7856
2024-01-07 12:00:00+00:00,BTC,47306.41,47508.97,47052.4,47343.4,578.8857
2024-01-07 13:00:00+00:00,BTC,47343.4,47685.1,47315.34,47623.38,455.2888
2024-01-07 14:00:00+00:00,BTC,47623.38,47766.41,46989.22,47480.93,197.8487
2024-01-07 15:00:00+00:00,BTC,47480.93,47947.85,46832.99,47144.55,432.4012
2024-01-07 16:00:00+00:00,BTC,47144.55,47172.57,46650.49,46872.34,300.5274
2024-01-07 17:00:00+00:00,BTC,46872.34,47299.87,46336.34,46668.82,347.0998
2024-01-07 18:00:00+00:00,BTC,46668.82,47598.35,45777.79,47268.64,710.4991
2024-01-07 19:00:00+00:00,BTC,47268.64,47529.18,46906.06,47036.26,276.8467
2024-01-07 20:00:00+00:00,BTC,47036.26,47346.6,46750.93,47273.5,554.3539
2024-01-07 21:00:00+00:00,BTC,47273.5,47806.2,47016.82,47018.08,418.6692
2024-01-07 22:00:00+00:00,BTC,47018.08,47354.1,46877.45,47281.62,391.3474
2024-01-07 23:00:00+00:00,BTC,47281.62,47500.87,47057.13,47390.95,354.9031
2024-01-08 00:00:00+00:00,BTC,47390.95,47540.09,47257.97,47346.44,559.1631
2024-01-08 01:00:00+00:00,BTC,47346.44,47707.53,47334.1,47334.86,581.5749
2024-01-08 02:00:00+00:00,BTC,47334.86,47649.16,47088.35,47149.26,273.3644
2024-01-08 03:00:00+00:00,BTC,47149.26,47545.54,46596.93,47275.62,747.9167
2024-01-08 04:00:00+00:00,BTC,47275.62,47401.69,46833.98,47146.74,330.1066
2024-01-08 05:00:00+00:00,BTC,47146.74,47846.29,46638.45,46801.31,572.8485
2024-01-08 06:00:00+00:00,BTC,46801.31,46866.77,46242.31,46443.82,330.7192
2024-01-08 07:00:00+00:00,BTC,46443.82,46841.59,46194.35,46491.94,425.7858
2024-01-08 08:00:00+00:00,BTC,46491.94,47306.98,46337.28,46934.53,319.5863
2024-01-08 09:00:00+00:00,BTC,46934.53,47326.43,46430.01,46979.6,415.5275
2024-01-08 10:00:00+00:00,BTC,46979.6,47062.96,46673.62,46946.17,466.0379
2024-01-08 11:00:00+00:00,BTC,46946.17,47240.39,46789.02,47026.75,334.4029
2024-01-08 12:00:00+00:00,BTC,47026.75,47754.95,47019.83,47396.7,558.1694
2024-01-08 13:00:00+00:00,BTC,47396.7,47513.33,47143.89,47459.13,584.3554
2024-01-08 14:00:00+00:00,BTC,47459.13,47930.36,47332.06,47342.26,1289.1243
2024-01-08 15:00:00+00:00,BTC,47342.26,47762.54,47281.73,47657.55,692.0455
2024-01-08 16:00:00+00:00,BTC,47657.55,47888.53,47415.98,47780.31,754.7263
2024-01-08 17:00:00+00:00,BTC,47780.31,48336.5,47406.33,48222.62,269.1995
2024-01-08 18:00:00+00:00,BTC,48222.62,48756.59,47770.37,48275.67,251.9285
2024-01-08 19:00:00+00:00,BTC,48275.67,48453.2,47598.66,47922.29,450.6367
2024-01-08 20:00:00+00:00,BTC,47922.29,48185.8,47122.19,47530.51,934.4833
2024-01-08 21:00:00+00:00,BTC,47530.51,48040.96,47500.93,48003.67,1188.7232
2024-01-08 22:00:00+00:00,BTC,48003.67,48521.15,47538.62,48502.7,393.0633
2024-01-08 23:00:00+00:00,BTC,48502.7,48620.91,48320.63,48450.48,407.2512
2024-01-09 00:00:00+00:00,BTC,48450.48,48915.15,47757.47,48339.22,604.8442
2024-01-09 01:00:00+00:00,BTC,48339.22,49132.01,48215.05,48764.95,466.6607
2024-01-09 02:00:00+00:00,BTC,48764.95,48797.8,48181.32,48442.11,470.7989
2024-01-09 03:00:00+00:00,BTC,48442.11,49079.12,48016.4,48182.76,624.4197
2024-01-09 04:00:00+00:00,BTC,48182.76,48542.18,48107.07,48369.1,1293.4126
2024-01-09 05:00:00+00:00,BTC,48369.1,48714.73,48218.59,48254.71,789.3492
2024-01-09 06:00:00+00:00,BTC,48254.71,48263.32,48028.34,48253.23,961.796
2024-01-09 07:00:00+00:00,BTC,48253.23,48300.06,47856.3,48205.93,262.214
2024-01-09 08:00:00+00:00,BTC,48205.93,48620.75,48030.13,48303.67,728.3499
2024-01-09 09:00:00+00:00,BTC,48303.67,48789.9,48140.91,48713.32,358.5808
2024-01-09 10:00:00+00:00,BTC,48713.32,49584.36,48624.44,48739.8,899.0737
2024-01-09 11:00:00+00:00,BTC,48739.8,48995.43,48516.16,48928.48,804.0588
2024-01-09 12:00:00+00:00,BTC,48928.48,49221.54,48269.13,48330.29,617.6632
2024-01-09 13:00:00+00:00,BTC,48330.29,49095.62,48290.36,48316.17,385.5209
2024-01-09 14:00:00+00:00,BTC,48316.17,48581.61,47896.72,48072.34,422.1124
2024-01-09 15:00:00+00:00,BTC,48072.34,48295.73,47556.38,47722.07,434.2371
2024-01-09 16:00:00+00:00,BTC,47722.07,47802.21,47445.2,47471.29,652.9006
2024-01-09 17:00:00+00:00,BTC,47471.29,47565.56,47293.7,47376.22,575.92
2024-01-09 18:00:00+00:00,BTC,47376.22,48210.86,46974.66,47637.29,821.9006
2024-01-09 19:00:00+00:00,BTC,47637.29,48106.96,46919.54,47259.68,878.6574
2024-01-09 20:00:00+00:00,BTC,47259.68,48303.17,47253.53,47268.36,371.9401
2024-01-09 21:00:00+00:00,BTC,47268.36,47534.95,46789.43,47131.25,590.4748
2024-01-09 22:00:00+00:00,BTC,47131.25,47151.41,46720.14,47038.68,587.967
2024-01-09 23:00:00+00:00,BTC,47038.68,47619.18,47009.81,47322.54,483.6444
2024-01-10 00:00:00+00:00,BTC,47322.54,48120.56,47226.94,47475.58,695.2182
2024-01-10 01:00:00+00:00,BTC,47475.58,48066.34,47260.71,47858.07,593.7443
2024-01-10 02:00:00+00:00,BTC,47858.07,47859.21,47723.32,47813.73,408.9173
2024-01-10 03:00:00+00:00,BTC,47813.73,47983.55,47516.92,47614.49,475.7379
2024-01-10 04:00:00+00:00,BTC,47614.49,47861.05,47340.98,47550.58,442.4736
2024-01-10 05:00:00+00:00,BTC,47550.58,47631.39,47544.17,47619.81,387.6012
2024-01-10 06:00:00+00:00,BTC,47619.81,47779.12,47202.95,47670.29,485.2894
2024-01-10 07:00:00+00:00,BTC,47670.29,47796.63,47321.46,47361.14,317.5656
2024-01-10 08:00:00+00:00,BTC,47361.14,47921.07,47145.91,47386.86,590.2033
2024-01-10 09:00:00+00:00,BTC,47386.86,47470.93,47100.9,47451.79,817.3354
2024-01-10 10:00:00+00:00,BTC,47451.79,48325.39,47448.58,48173.99,508.9109
2024-01-10 11:00:00+00:00,BTC,48173.99,48922.9,47921.99,48719.54,696.3538
2024-01-10 12:00:00+00:00,BTC,48719.54,48791.28,48013.82,48470.76,527.9351
2024-01-10 13:00:00+00:00,BTC,48470.76,48771.94,48373.78,48387.26,349.6286
2024-01-10 14:00:00+00:00,BTC,48387.26,48691.34,47337.07,47964.25,1009.3692
2024-01-10 15:00:00+00:00,BTC,47964.25,48090.87,47707.64,47794.55,214.1674
2024-01-10 16:00:00+00:00,BTC,47794.55,47901.74,47748.5,47885.14,501.8071
2024-01-10 17:00:00+00:00,BTC,47885.14,48758.04,47471.73,48232.85,382.0741
2024-01-10 18:00:00+00:00,BTC,48232.85,48367.12,47869.95,48022.32,869.7455
2024-01-10 19:00:00+00:00,BTC,48022.32,48299.42,47719.36,47834.2,539.2596
2024-01-10 20:00:00+00:00,BTC,47834.2,48110.41,47173.32,47221.87,1222.9545
2024-01-10 21:00:00+00:00,BTC,47221.87,47437.27,47081.09,47175.81,506.341
2024-01-10 22:00:00+00:00,BTC,47175.81,47316.31,46533.33,46876.04,383.1067
2024-01-10 23:00:00+00:00,BTC,46876.04,47090.89,46673.99,46727.37,274.7919
2024-01-11 00:00:00+00:00,BTC,46727.37,46886.35,46305.16,46482.18,736.5182
2024-01-11 01:00:00+00:00,BTC,46482.18,46505.9,46189.31,46455.9,373.3262
2024-01-11 02:00:00+00:00,BTC,46455.9,46843.57,45384.05,45968.53,431.6759
2024-01-11 03:00:00+00:00,BTC,45968.53,46064.57,45457.36,45565.68,768.5038
2024-01-11 04:00:00+00:00,BTC,45565.68,46288.51,45544.68,46151.53,722.9109
2024-01-11 05:00:00+00:00,BTC,46151.53,46438.81,45542.6,45796.41,403.9277
2024-01-11 06:00:00+00:00,BTC,45796.41,45895.08,45471.86,45496.03,426.5396
2024-01-11 07:00:00+00:00,BTC,45496.03,46469.68,45427.88,46000.23,270.4221
2024-01-11 08:00:00+00:00,BTC,46000.23,47097.13,45912.24,46809.06,243.5151
2024-01-11 09:00:00+00:00,BTC,46809.06,47138.81,46047.79,46481.18,653.2124
2024-01-11 10:00:00+00:00,BTC,46481.18,46536.39,46300.44,46378.59,678.9332
2024-01-11 11:00:00+00:00,BTC,46378.59,46672.51,45911.44,46473.73,566.5875
2024-01-11 12:00:00+00:00,BTC,46473.73,46987.34,46008.82,46958.28,533.8617
2024-01-11 13:00:00+00:00,BTC,46958.28,47188.68,46543.39,46681.05,390.5085
2024-01-11 14:00:00+00:00,BTC,46681.05,46978.92,46539.09,46612.4,835.8545
2024-01-11 15:00:00+00:00,BTC,46612.4,47030.09,46528.45,46830.31,267.7894
2024-01-11 16:00:00+00:00,BTC,46830.31,47352.29,46663.6,46952.63,424.3826
2024-01-11 17:00:00+00:00,BTC,46952.63,47189.34,46807.12,46846.78,528.9287
2024-01-11 18:00:00+00:00,BTC,46846.78,47061.03,46767.61,46809.18,499.9278
2024-01-11 19:00:00+00:00,BTC,46809.18,46829.66,46242.08,46424.63,499.6416
2024-01-11 20:00:00+00:00,BTC,46424.63,46550.75,46011.52,46358.33,416.9102
2024-01-11 21:00:00+00:00,BTC,46358.33,46412.14,45673.12,46284.29,604.2123
2024-01-11 22:00:00+00:00,BTC,46284.29,46521.37,45990.63,46348.81,326.7583
2024-01-11 23:00:00+00:00,BTC,46348.81,46842.76,45721.44,46194.64,475.4236
2024-01-12 00:00:00+00:00,BTC,46194.64,46329.35,45910.78,46325.52,581.5945
2024-01-12 01:00:00+00:00,BTC,46325.52,46668.16,45890.27,46607.86,445.066
2024-01-12 02:00:00+00:00,BTC,46607.86,46722.51,45889.14,46651.35,500.8384
2024-01-12 03:00:00+00:00,BTC,46651.35,46946.73,46561.59,46749.91,539.1738
2024-01-12 04:00:00+00:00,BTC,46749.91,46786.75,46566.74,46764.82,269.9727
2024-01-12 05:00:00+00:00,BTC,46764.82,47094.87,46458.05,46764.85,278.9557
2024-01-12 06:00:00+00:00,BTC,46764.85,47299.95,46462.53,46562.82,523.9955
2024-01-12 07:00:00+00:00,BTC,46562.82,47013.84,46146.75,46651.33,404.1048
2024-01-12 08:00:00+00:00,BTC,46651.33,46918.68,46310.32,46624.11,412.7328
2024-01-12 09:00:00+00:00,BTC,46624.11,47237.58,46507.74,47213.35,610.1841
2024-01-12 10:00:00+00:00,BTC,47213.35,47886.88,47123.15,47661.16,353.7232
2024-01-12 11:00:00+00:00,BTC,47661.16,47852.65,47374.38,47771.63,214.8573
2024-01-12 12:00:00+00:00,BTC,47771.63,48040.71,47214.03,47553.41,892.9836
2024-01-12 13:00:00+00:00,BTC,47553.41,48025.67,47152.61,47237.08,763.607
2024-01-12 14:00:00+00:00,BTC,47237.08,47796.19,46997.76,47575.88,760.2273
2024-01-12 15:00:00+00:00,BTC,47575.88,48432.84,47412.02,47650.95,337.7637
2024-01-12 16:00:00+00:00,BTC,47650.95,47834.23,47042.39,47788.42,486.6336
2024-01-12 17:00:00+00:00,BTC,47788.42,48302.01,46953.43,47290.8,320.7499
2024-01-12 18:00:00+00:00,BTC,47290.8,47882.27,47160.32,47554.69,489.6164
2024-01-12 19:00:00+00:00,BTC,47554.69,48288.55,47326.13,47684.53,442.661
2024-01-12 20:00:00+00:00,BTC,47684.53,47736.37,46502.43,47367.88,342.8484
2024-01-12 21:00:00+00:00,BTC,47367.88,47749.44,46972.41,47234.06,596.3086
2024-01-12 22:00:00+00:00,BTC,47234.06,47404.69,46854.48,47308.86,456.7098
2024-01-12 23:00:00+00:00,BTC,47308.86,47766.2,47266.65,47323.75,913.7465
2024-01-13 00:00:00+00:00,BTC,47323.75,47440.04,46820.16,47240.87,515.2391
2024-01-13 01:00:00+00:00,BTC,47240.87,47673.66,47130.65,47211.54,204.9661
2024-01-13 02:00:00+00:00,BTC,47211.54,47295.16,47023.35,47140.22,265.1681
2024-01-13 03:00:00+00:00,BTC,47140.22,47417.41,46997.58,47183.39,1041.1504
2024-01-13 04:00:00+00:00,BTC,47183.39,47629.22,47125.72,47601.81,440.956
2024-01-13 05:00:00+00:00,BTC,47601.81,48170.87,46544.1,46874.36,543.816
2024-01-13 06:00:00+00:00,BTC,46874.36,47485.89,46618.45,46807.8,501.7055
2024-01-13 07:00:00+00:00,BTC,46807.8,46890.76,46678.88,46857.4,820.8332
2024-01-13 08:00:00+00:00,BTC,46857.4,47101.59,46832.38,46940.69,256.5156
2024-01-13 09:00:00+00:00,BTC,46940.69,47042.02,46806.9,46836.06,796.1968
2024-01-13 10:00:00+00:00,BTC,46836.06,47127.62,46274.12,46344.98,777.2315
2024-01-13 11:00:00+00:00,BTC,46344.98,46714.9,46277.97,46436.28,501.079
2024-01-13 12:00:00+00:00,BTC,46436.28,47151.32,46429.71,46920.05,577.8176
2024-01-13 13:00:00+00:00,BTC,46920.05,47002.7,46421.5,46490.22,439.1756
2024-01-13 14:00:00+00:00,BTC,46490.22,46807.44,46365.73,46731.8,277.2086
